8683,0
10181,0
17934,0
24050,0
28836,0
51685,0
76127,0
79952,0
110699,0
127939,0
130745,0
168331,0
171381,0
180997,0
208204,0
246482,0
254896,0
259899,0
286343,0
375982,0
401336,0
412038,0
426081,0
439745,0
496678,0
505143,0
564197,0
567251,0
591739,0
610363,0
632609,0
688472,0
721479,0
732676,0
758453,0
764935,0
793406,0
796765,0
806594,0
812795,0
813081,0
820479,0
828390,0
831496,0
839625,0
869607,0
891783,0
904390,0
941509,0
968019,0
990314,0
1010170,0
1022759,0
1027577,0
1030923,0
1031817,0
1035787,0
1107124,0
1111142,0
1127657,0
1128579,0
1179185,0
1182172,0
1182250,0
1213118,0
1227299,0
1246747,0
1252276,0
1309609,0
1309895,0
1316742,0
1320318,0
1374257,0
1395591,0
1402817,0
1428321,0
1500977,0
1505458,0
1534203,0
1537655,0
1540759,0
1551223,0
1572242,0
1576831,0
1640203,0
1702817,0
1713260,0
1731849,0
1733253,0
1766238,0
1766863,0
1781032,0
1793739,0
1799580,0
1844502,0
1876192,0
1881140,0
1886307,0
1902033,0
1926964,0
1932968,0
1941787,0
1978499,0
2066537,0
2097691,0
2124116,0
2140150,0
2145208,0
2167908,0
2187869,0
2198295,0
2217156,0
2251225,0
2279356,0
2281554,0
2283648,0
2320518,0
2363616,0
2396238,0
2410672,0
2429942,0
2458897,0
2461042,0
2468089,0
2479449,0
2496792,0
2505756,0
2511439,0
2518819,0
2614626,0
2681231,0
2720557,0
2733052,0
2739757,0
2761212,0
2816253,0
2829439,0
2834691,0
2836484,0
2837596,0
2871089,0
2897276,0
2905876,0
2924068,0
2932559,0
2937146,0
2977722,0
2979337,0
2980677,0
2982336,0
3000909,0
3007442,0
3046926,0
3052323,0
3062098,0
3157999,0
3168077,0
3184025,0
3199701,0
3238145,0
3254379,0
3279980,0
3305589,0
3309245,0
3316054,0
3338007,0
3428449,0
3430916,0
3430989,0
3456419,0
3469329,0
3478608,0
3522566,0
3592119,0
3603833,0
3621534,0
3638698,0
3681671,0
3684053,0
3688575,0
3695574,0
3699556,0
3758738,0
3792566,0
3814557,0
3821028,0
3828786,0
3834291,0
3838424,0
3844102,0
3875558,0
3947277,0
3976521,0
3982174,0
3985800,0
3987077,0
3993188,0
3995334,0
4030570,0
4067378,0
4165937,0
4190012,0
4197014,0
4247511,0
4249075,0
4250209,0
4264923,0
4286673,0
4292701,0
4330428,0
4343888,0
4363703,0
4369055,0
4380844,0
4387177,0
4428906,0
4516264,0
4520212,0
4522344,0
4553820,0
4578017,0
4586106,0
4595787,0
4670884,0
4679521,0
4684130,0
4698542,0
4730787,0
4756460,0
4792281,0
4811540,0
4847381,0
4865757,0
4877250,0
4915775,0
4935258,0
4937003,0
4948886,0
4974083,0
4976472,0
4979404,0
4979831,0
4994502,0
4997623,0
5022259,0
5030114,0
5054416,0
5086349,0
5136355,0
5142301,0
5149401,0
5161556,0
5241979,0
5249251,0
5260571,0
5265442,0
5266291,0
5289548,0
5300671,0
5324244,0
5338806,0
5393256,0
5422387,0
5480484,0
5549227,0
5558613,0
5568656,0
5578244,0
5595451,0
5616902,0
5627105,0
5639785,0
5658309,0
5660193,0
5666138,0
5680661,0
5680847,0
5689940,0
5691119,0
5694498,0
5753999,0
5816766,0
5835647,0
5854875,0
5878281,0
5881207,0
5888367,0
5913502,0
5914320,0
5949063,0
5990078,0
6004027,0
6101320,0
6127232,0
6135083,0
6157061,0
6195585,0
6196733,0
6209411,0
6210508,0
6237986,0
6284817,0
6304117,0
6319739,0
6338623,0
6375860,0
6397102,0
6408773,0
6425951,0
6439130,0
6447434,0
6447509,0
6457995,0
6471923,0
6546244,0
6548518,0
6554134,0
6562879,0
6590174,0
6594988,0
6601476,0
6615521,0
6624186,0
6695094,0
6713518,0
6726628,0
6727351,0
6750035,0
6750430,0
6753119,0
6780655,0
6814941,0
6817506,0
6821526,0
6844682,0
6847802,0
6860796,0
6887549,0
6896569,0
6912226,0
6913825,0
6984381,0
7005932,0
7072555,0
7111304,0
7124174,0
7162828,0
7172335,0
7236056,0
7287245,0
7291859,0
7300863,0
7314216,0
7326534,0
7352281,0
7369639,0
7371406,0
7402537,0
7403827,0
7407831,0
7408696,0
7439632,0
7440546,0
7467165,0
7476723,0
7500282,0
7526904,0
7531482,0
7569875,0
7588325,0
7613046,0
7614196,0
7615373,0
7682837,0
7686868,0
7704370,0
7708868,0
7714501,0
7741073,0
7754715,0
7759216,0
7811469,0
7822249,0
7830191,0
7857501,0
7880382,0
7906597,0
7906793,0
7929323,0
7951014,0
7969107,0
7978179,0
7993806,0
8032245,0
8058210,0
8060369,0
8078982,0
8099759,0
8114142,0
