1244000426,57
2131075390,99
1390456342,64
25502710,1
2076057409,96
184672291,8
1981394145,92
1667366819,77
1906808518,88
1585984562,73
1457990072,67
1267056401,59
770294029,35
1526044286,71
482098392,22
1120369567,52
591401927,27
258937763,11
988392871,46
1349836011,62
936226124,43
1783210884,82
2112785306,98
1623354669,75
1758346372,81
928552921,43
1789205447,83
1378928127,64
1180123749,55
2011093970,93
1412417847,65
1890042191,87
718459769,33
188476743,8
1388554322,64
1649211420,76
1413911127,65
1238648036,57
1943665105,90
1548046404,72
644989321,30
835476935,38
424980731,19
574215321,26
924344996,43
392039199,18
1007132941,46
1486753121,69
1400885037,65
1831913330,85
2016001870,93
19305921,0
956280548,44
9643594,0
1631854594,75
1698055269,78
1262500001,58
606856312,28
780612331,36
1983622428,92
1555648073,72
1156008766,53
1471563974,68
2059059873,95
1902335057,88
368501795,17
1484183961,69
405121773,18
1037566400,48
1747347807,81
947789126,44
1243834280,57
1492898569,69
1563533686,72
1448820493,67
14904974,0
1809787518,84
2006386268,93
1791655604,83
1239384905,57
1421661425,66
1850172725,86
2058097352,95
1200552133,56
418262994,19
1910612387,88
1292946696,60
1487594613,69
193949008,8
337074214,15
1093186751,50
1415738751,66
1274980913,59
1079123152,50
433166597,20
225985227,10
1704986083,79
1546444055,72
237754159,10
1365986675,63
436551082,20
162958755,7
625136259,29
2124074201,98
859693522,40
110378575,5
1010194613,47
155740094,7
1203427513,56
981558729,45
1432878092,66
1328875452,61
495804340,23
253283499,11
956546690,44
303658136,14
787350857,36
1496243316,69
1919742955,89
500976749,23
362318793,16
1546787855,72
871669232,40
1528492891,71
1146566286,53
1238535143,57
1966587476,91
1324356969,61
1232670910,57
59226081,2
873484491,40
548954900,25
212133674,9
148313803,6
1500301231,69
1962318490,91
490524373,22
1507205380,70
27845189,1
254062961,11
141200954,6
1359797061,63
2137529658,99
1088896390,50
1155905512,53
724863349,33
1442817782,67
2023996894,94
3478225,0
567700937,26
1456879655,67
160201034,7
1093849914,50
1780843164,82
473291431,21
1767873524,82
1607578689,74
120456213,5
622453938,29
194216890,9
1299737249,60
1969740098,91
1743755876,81
814007613,37
1532035152,71
918497824,42
1304458060,60
493884839,22
1473290873,68
765701280,35
1626141739,75
400064420,18
1419791563,66
1356628909,63
988879295,46
1469874876,68
1307459400,60
1683667540,78
93895541,4
1572167805,73
1723028861,80
1961177886,91
1105768275,51
2012654336,93
1636748836,76
2043060707,95
1599319272,74
1455931836,67
1087296943,50
91994550,4
371533633,17
1151101636,53
599556123,27
621023731,28
1685409782,78
265750410,12
1522830641,70
2020521773,94
1495622853,69
929070342,43
160744484,7
1513730257,70
1177690343,54
504283077,23
26281681,1
1093792878,50
1863391142,86
753437632,35
385784470,17
1531024363,71
1423143054,66
545909099,25
1032297179,48
2132235141,99
907800516,42
1368223489,63
963599646,44
1593801025,74
82888672,3
99084194,4
648082654,30
1366655995,63
894013744,41
375154613,17
787549232,36
664970361,31
1641061749,76
1574852390,73
782982269,36
620131894,28
355648987,16
107187139,4
1009080062,47
440443172,20
1444298519,67
1512264531,70
397843966,18
1180679437,55
32314933,1
178224394,8
226252444,10
1428265039,66
664924602,30
1669806519,77
2079663702,96
503273735,23
2018152844,93
1826123474,84
867952860,40
6380412,0
1981064732,92
262517128,12
42083308,1
2012988341,93
1217644425,56
1168262552,54
283806393,13
1738412993,80
409303848,19
1750988719,81
41335045,1
205837718,9
252395574,11
506804082,23
1649057685,76
2147333370,99
309149295,14
1982854819,92
911676334,42
5064211,0
1619381852,75
1510882244,70
334926665,15
