1888453219,87
1866301758,86
761308123,35
349644509,16
1287745812,59
1825982562,84
317721639,14
1562548546,72
1858031294,86
1863492214,86
264947432,12
1156117409,53
1376755945,63
1450231299,67
724401383,33
2041138677,95
435772336,20
1534123509,71
1230158573,57
622274973,29
1666937223,77
255608614,11
1747453368,81
1848788626,86
347041851,16
1640936385,76
853438893,39
1915804347,89
2055497134,95
634719314,29
1340983201,62
1808642942,84
1361272157,63
114930230,5
147932829,6
507245968,23
1891958540,88
898158290,41
194318985,9
2043991673,95
1508079800,70
1262557827,58
1037945832,48
1164643866,54
181711402,8
728371203,33
819116667,38
1890418024,87
582125242,27
1133130307,52
1599283139,74
931891584,43
1806283255,83
472059191,21
113400193,5
177013655,8
644219780,30
1195405467,55
930433150,43
1554211099,72
450247977,21
1464739248,67
1293611885,60
724787442,33
462569627,21
2021104781,94
1637003354,76
674806273,31
1752527491,81
1358730924,62
361537035,16
41565232,1
1968488259,91
752099510,35
1880311522,87
1555762264,72
663521798,30
1072026078,49
1152215060,53
1194926856,55
403763440,18
73344605,3
2036259166,94
1271099665,59
1323481653,61
1101084869,51
196828750,9
151480322,6
338746441,15
200028350,9
2011054982,93
1371926856,63
832333749,38
243696689,11
967004037,44
199961723,9
1656482702,77
1538158217,71
1079031124,50
1599490379,74
1580000754,73
1525660068,70
1132915323,52
415029864,19
170787305,7
1581747758,73
723531575,33
1843057583,85
1866833132,86
1982761725,92
890607633,41
830011368,38
2110812356,98
186031766,8
559961460,26
1608797654,74
1696495783,78
310718119,14
268671267,12
496712632,23
1513348695,70
5338806,0
1654655569,76
2125403082,99
1989210764,92
1369525075,63
893694552,41
1799950075,83
650780764,30
1623236672,75
1683147564,78
448872017,20
2101501266,97
1521199701,70
1853736271,86
405434918,18
398762781,18
1500822764,69
1728695969,80
1436544185,66
1775458567,82
460491371,21
847701021,39
664294658,30
1212773379,56
268232932,12
1145518014,53
27157090,1
1812957816,84
2022776304,94
1223429731,56
1573737599,73
1699960722,79
1455510919,67
2097164025,97
1952911111,90
1877725256,87
955019346,44
90945816,4
1549017004,71
227186754,10
1186837608,55
1900030766,88
1779901127,82
1531039258,71
210707812,9
812125333,37
323886184,15
2082700693,96
1301598438,60
643614844,30
2012832139,93
1059591082,49
631230886,29
224865569,10
843150385,39
308053220,14
417499316,19
1081535634,50
381161952,17
568742827,26
494265526,23
903368796,42
618683873,28
1071463906,49
2115259791,98
632723128,29
1780290529,82
1919398870,89
1657395830,77
1533883056,71
1304200220,60
39803446,1
477305877,22
949373277,44
2110351917,98
1053216566,48
1479487200,68
416048662,19
200556430,9
53685775,2
2115449980,98
1342734857,62
973403486,45
996810207,46
1954710516,91
129969439,5
1199692710,55
1104860349,51
700424510,32
2112447147,98
1526490159,70
999477504,46
119697837,5
1393583156,64
1874834493,87
90359660,4
1317540504,61
2071067311,96
1846272267,85
483960833,22
1655342263,76
1426861669,66
1073463217,49
2014889783,93
154349392,7
702708743,32
1289583329,59
2060575305,95
786211688,36
620243861,28
1076312704,49
874572669,40
1026161775,47
818177494,38
800561406,37
2098753552,97
455903591,21
1983259632,92
1038563412,48
771377046,35
1638846681,76
337450788,15
212192315,9
1013155723,47
1108207460,51
1401301362,65
263980616,12
79066197,3
437665495,20
318787175,14
1641933239,76
420145208,19
2095401305,97
1154780336,53
1939655415,90
2136204687,99
1061695423,49
238255915,11
1750071977,81
1978275029,92
1259254981,58
951816571,44
720540150,33
18245015,0
195222649,9
1413328369,65
937482124,43
452365106,21
114063032,5
1348613492,62
22520937,1
2030331699,94
1480400113,68
753918371,35
343484442,16
1743851258,81
1453466679,67
230147550,10
1044090737,48
961772732,44
1857662342,86
151705973,7
1775402931,82
1247495758,57
807617779,37
1529309278,71
176127608,8
1041509109,48
1427966021,66
581417459,27
414620856,19
1817911572,84
2117879735,98
1083605298,50
543062908,25
1918689840,89
2051909665,95
132861415,6
641013566,29
1035302252,48
2076860717,96
1289504935,59
1715452258,79
1337938321,62
415707561,19
2055913344,95
1092758511,50
30715294,1
137349167,6
1910437547,88
751622371,35
1393513070,64
1871398180,87
231140585,10
1096569558,50
353921203,16
1310781228,60
1550846367,72
1696352202,78
1271932480,59
1520533453,70
1413313088,65
1738970664,80
980087943,45
1121985359,52
56112458,2
908062563,42
1093261922,50
1929214715,89
569301327,26
1324026727,61
921669021,42
340731130,15
1388867604,64
905477471,42
2051175115,95
1864676682,86
1735720158,80
955345878,44
2019590250,94
1178336251,54
773335557,36
2018419927,93
814238338,37
241080293,11
1608488982,74
212561466,9
1623348899,75
1490005659,69
145771500,6
491429285,22
777641401,36
1443626016,66
1090767254,50
1675402471,77
1664457666,77
778532512,36
502460742,23
564192431,26
86943151,3
1594709722,74
1378473958,63
469394638,21
1054063195,48
2109864964,98
412488158,19
2089522490,97
1512238748,70
207638738,9
981173086,45
516510216,24
700388062,32
445888409,20
135107246,6
1962610466,91
1718898811,79
177475536,8
318925504,14
2089864025,97
1458048465,67
2040827610,95
1510260420,70
713399126,33
884673289,41
1963416104,91
2080102048,96
318105398,14
880815963,40
1361141553,63
2014719870,93
45821033,2
1761265413,81
760053706,35
2094495034,97
1451127160,67
802044068,37
1854902980,86
1019485194,47
2129829508,99
1832240963,85
1803987392,83
701724539,32
1980414486,92
1234160407,57
1512123863,70
744235804,34
141958300,6
2022013455,94
1119468254,51
1910418818,88
1058452879,49
1214272287,56
2011841466,93
1383427741,64
1910365453,88
93801119,4
2025723226,94
1819487502,84
929693250,43
1720239474,80
1321540061,61
1168290925,54
224355023,10
868229181,40
153212770,7
267566471,12
424577640,19
1429746996,66
495827423,23
1811145639,84
1090254701,50
1193691013,55
825751469,38
1594733371,74
519920668,24
441245086,20
646797351,30
355834649,16
2029572228,94
2111699677,98
1067107346,49
510681482,23
1807744559,84
962234750,44
1753806748,81
1157937034,53
1716681484,79
919844258,42
1691073348,78
1529301331,71
1226093480,56
2128698515,99
1832058756,85
556715688,26
766913281,35
1588631261,73
1164612424,54
1098826798,51
1498033032,69
1220129646,56
148754421,6
417058933,19
546261478,25
1130047717,52
94283157,4
1195861966,55
874728942,40
1947198142,90
1451704070,67
979638521,45
1308619024,60
802106705,37
449871497,20
1352800034,62
2089693960,97
1049178735,48
409854602,19
986320174,45
900858559,41
1851808433,86
1232218631,57
1433307086,66
2079473051,96
2009332186,93
1788456096,83
205928782,9
1904191893,88
1020940197,47
693777997,32
1143077989,53
1072055200,49
1366307107,63
1567722368,72
363524604,16
1946114592,90
996129434,46
227519901,10
271090088,12
1640949850,76
1934822627,90
374209549,17
2067777591,96
757929407,35
2010223512,93
173402483,8
1620502515,75
938971557,43
1561105848,72
1520844068,70
507548223,23
237447587,11
1117268223,51
1824348951,84
2076104845,96
1913965668,89
2137617877,99
64026899,2
1010951571,46
2090713345,97
565755409,26
79799029,3
1094573401,50
1145232088,53
364858684,17
1756358777,81
108456465,4
1279813061,59
1404360814,65
2109913597,98
1135686615,52
1591114282,73
1754731363,81
341724996,15
1880197223,87
1352208471,62
1242582098,57
1417343365,65
1563361142,72
516711897,24
2094615390,97
798551853,37
1555976789,72
1396562515,64
541582227,25
1748913104,81
1200960367,55
405991767,18
1899724457,88
310615634,14
768599542,35
1674097375,77
534643242,24
882106183,41
231527917,10
1785312589,83
103104242,4
287975324,13
1672213121,77
1061662046,49
595070707,27
1919679673,89
1808439300,84
217496467,10
1656624223,77
2116826605,98
1717538583,79
1305692840,60
316881119,14
1596248246,74
427198343,19
1803653906,83
1690315536,78
205044401,9
447206523,20
165065892,7
1560075170,72
1032822418,48
696987219,32
2132656538,99
519060589,24
1328439472,61
924559256,42
1123183188,52
1197992789,55
843390219,39
1540440135,71
1418942866,65
1859925223,86
