7084,2046
6958,2010
9529,2839
2163,396
7107,2053
5318,1484
7721,2267
3660,944
3044,730
7884,2317
1284,100
9024,2676
9807,2931
1306,114
5300,1472
6988,2018
2648,564
6318,1808
3952,1038
7382,2149
5744,1639
3824,992
2716,593
1018,8
3509,879
2976,699
8619,2552
9725,2910
2432,480
6658,1917
6703,1928
6637,1908
6841,1967
7973,2348
8182,2411
2509,503
7263,2111
2258,421
8150,2396
5197,1438
2716,594
8577,2536
9240,2750
9787,2924
7743,2271
5392,1504
4707,1269
8080,2371
2427,477
1478,175
6609,1898
7767,2277
8738,2584
3915,1028
9924,2974
1793,273
1305,113
6536,1870
3873,1008
2079,362
4738,1283
1336,121
8776,2597
2532,516
1644,228
7408,2155
5293,1469
6803,1951
6557,1879
7023,2032
6689,1926
6198,1780
1805,280
3985,1055
3042,728
8601,2546
2344,449
6022,1725
3224,774
5820,1667
5023,1387
4761,1296
4248,1128
2985,703
9565,2854
7941,2337
1598,215
2880,668
3467,860
7731,2269
2142,388
8706,2574
2573,527
4311,1141
5235,1449
3495,871
7924,2331
7165,2072
9350,2783
3083,738
1561,204
7131,2058
2165,397
1364,135
1369,139
3333,815
9892,2962
3011,713
5203,1439
5662,1603
7743,2270
7850,2306
8991,2666
8077,2368
8716,2578
6938,2003
3257,785
3456,853
1251,89
9669,2888
9006,2671
7605,2226
8826,2614
1424,159
2797,634
3083,740
2290,428
6656,1915
6283,1802
3893,1015
2092,367
7375,2146
9408,2800
8376,2473
5029,1389
8808,2609
4039,1069
6244,1791
3682,955
1673,235
1494,180
8122,2387
7303,2125
3519,883
6653,1913
4354,1156
1490,179
1046,18
6899,1983
5235,1450
5627,1589
4127,1091
2984,702
2173,398
6063,1741
1095,35
4759,1295
9835,2946
2349,450
8342,2460
6783,1943
1529,188
2534,518
5534,1555
7148,2064
2763,619
8186,2415
6044,1733
6410,1834
7210,2087
6226,1789
2199,406
3126,751
1668,233
6201,1782
1557,200
1567,205
9169,2732
4682,1263
7393,2154
3280,793
5530,1553
8390,2476
4165,1107
2920,679
2750,614
1211,74
5644,1594
6967,2011
4866,1335
5894,1685
9102,2705
7119,2056
2976,698
5485,1537
7245,2102
6128,1760
2045,349
5520,1546
5306,1478
5081,1401
8092,2376
4701,1268
2775,625
3851,1000
3484,865
2922,681
5545,1561
5213,1441
2116,378
7194,2081
9546,2844
5725,1631
1414,154
4740,1285
7763,2275
3041,727
7265,2113
3815,987
3444,846
6718,1930
5814,1663
8959,2659
1595,214
3788,981
4449,1180
7708,2261
9942,2985
1679,237
6745,1936
7071,2043
3052,732
7523,2194
3684,957
3574,908
5121,1415
3327,812
2597,540
5348,1493
4068,1078
1883,305
1764,265
2315,437
4902,1345
5304,1475
8112,2384
2425,476
2968,693
4145,1096
9261,2756
5608,1583
4622,1237
5305,1477
5215,1443
7924,2330
2793,632
4915,1350
3977,1050
9313,2771
2887,669
3166,764
5081,1400
2594,538
9813,2935
5424,1516
4404,1172
6512,1861
6722,1932
8078,2369
6827,1960
4466,1186
9154,2727
8421,2490
9563,2851
2302,431
5898,1688
4585,1224
4733,1280
8655,2561
3679,952
2319,438
9951,2987
6540,1872
7580,2215
2198,405
7233,2099
8850,2626
7625,2231
7541,2205
4489,1193
1636,225
8233,2428
9997,2997
5719,1629
4776,1302
5593,1581
9444,2810
7695,2257
9723,2908
2649,565
5155,1427
7162,2071
8452,2502
5805,1659
9555,2848
2996,707
8819,2612
5785,1653
9590,2860
4104,1082
9537,2841
2372,458
6126,1759
2841,650
9414,2802
5171,1432
6175,1771
6168,1769
8610,2548
7105,2052
5960,1709
7529,2199
6147,1765
5465,1531
3448,847
8595,2543
9354,2784
4756,1293
6686,1925
5260,1461
3301,801
4753,1291
4564,1219
2820,644
7830,2299
2157,393
6919,1994
7887,2320
7410,2156
8181,2410
1269,93
5656,1601
2076,359
8807,2608
3250,784
9637,2872
7876,2313
6060,1738
9815,2936
1754,261
3408,838
5304,1476
1752,259
2796,633
1163,59
4811,1315
8888,2636
2335,446
5391,1503
5498,1540
4965,1369
4614,1234
8305,2451
3930,1031
5677,1611
6772,1940
2323,439
3650,939
8139,2391
1435,161
9997,2998
3790,983
3079,736
6556,1878
6744,1935
6387,1826
4743,1287
6776,1941
7459,2174
3745,971
3533,890
6865,1973
5511,1543
2686,576
1053,20
1004,2
2455,484
9673,2890
6988,2017
8124,2388
3295,798
1061,25
2035,345
1781,269
4161,1106
9507,2832
3878,1011
7625,2230
3683,956
3774,977
2940,687
2088,366
5569,1572
1532,191
4002,1062
9109,2711
9841,2948
1808,281
5050,1392
1579,210
5083,1402
1406,151
8070,2367
8330,2457
1609,222
9468,2817
3480,863
3015,714
5280,1465
6014,1722
9671,2889
4232,1126
6113,1753
8109,2383
5760,1645
2542,521
3928,1029
3008,710
8795,2604
1554,199
2861,658
1233,83
8713,2577
6332,1812
4607,1231
2053,354
5812,1661
1844,291
3306,803
8747,2590
2874,663
5974,1711
8725,2580
9843,2950
8826,2615
7414,2158
1077,30
1463,171
4859,1332
2617,550
4827,1320
4652,1248
1941,320
6093,1749
5175,1434
3240,781
8201,2420
8480,2510
8832,2617
1375,143
3297,800
1233,84
9667,2886
9395,2796
5978,1712
5218,1444
9775,2922
8729,2581
8893,2638
4315,1143
2894,672
5509,1541
5240,1454
7024,2033
9409,2801
3027,721
6545,1873
8911,2642
5843,1673
6631,1904
9593,2862
6981,2015
6848,1968
1311,115
4575,1222
8690,2571
7835,2301
2939,685
1187,65
5374,1496
1766,266
6255,1794
4321,1146
2761,616
8341,2458
1529,189
5800,1658
3723,965
8415,2488
2745,612
3309,805
1359,131
7172,2074
8057,2362
2198,404
5510,1542
6499,1854
8579,2538
3625,927
2939,686
5592,1580
3745,970
1076,29
9164,2730
1757,262
7234,2101
9009,2673
8422,2491
3159,762
8903,2641
2080,363
5838,1672
1080,31
8841,2623
2001,334
5700,1621
9053,2693
9075,2699
4558,1213
9363,2785
6916,1993
9137,2720
2819,643
3740,968
9838,2947
4436,1177
3823,991
4133,1094
5246,1458
9538,2842
7232,2097
4955,1361
9145,2725
6383,1825
1338,123
4911,1347
9087,2703
6930,1998
3084,741
2327,443
8248,2436
1642,227
9658,2882
2720,598
7031,2035
7540,2204
6653,1912
6944,2004
6354,1818
6417,1836
7639,2240
2709,589
8028,2356
7773,2279
1295,106
9606,2866
4187,1115
2607,544
3296,799
6217,1785
4641,1245
6789,1947
7971,2346
2662,570
7550,2206
5845,1675
9235,2749
3121,749
1851,293
8932,2649
7459,2173
7593,2219
9193,2735
1914,314
7755,2273
8936,2652
5125,1416
9051,2691
8969,2661
6721,1931
7787,2284
3045,731
6831,1962
7043,2039
7460,2175
1281,97
8146,2393
5547,1563
6132,1761
8201,2419
9085,2702
9910,2967
4960,1364
4835,1323
6473,1850
6398,1829
1468,172
5133,1418
5478,1535
3896,1018
3751,973
4227,1123
2638,556
7935,2335
7822,2294
7660,2245
7261,2108
9749,2917
7245,2103
1100,38
1584,211
6348,1816
3361,823
2861,659
9036,2684
9774,2921
8243,2434
2687,577
2757,615
1227,82
2584,532
7628,2234
3897,1021
2723,601
3010,712
2382,462
5666,1606
9201,2739
2527,513
3424,840
8875,2633
6600,1891
2704,586
5008,1380
6527,1866
6036,1728
9870,2957
1750,256
8662,2563
7035,2038
2048,352
2610,547
4668,1258
2918,677
6345,1815
9047,2690
8156,2398
6945,2005
